"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","DECADES"
41121,2016,"CA","DOD","MCP","SAN MATEO CAMPGROUND","","2016/06/18 00:00:00+00","2016/06/18 00:00:00+00",16,1,1,22.821396,2010
41122,2016,"CA","CDF","BTU","SADDLE","013655","2016/09/05 00:00:00+00","2016/09/17 00:00:00+00",10,1,1,739.5639,2010
41123,2016,"CA","CDF","BTU","BANGOR","014561","2016/09/22 00:00:00+00","2016/09/25 00:00:00+00",10,1,1,142.63004,2010
41124,2016,"CA","CDF","BTU","COAL","009015","2016/06/20 00:00:00+00","2016/06/23 00:00:00+00",2,2,1,107.73046,2010
41125,2016,"CA","CDF","BTU","SANTOS","013060","2016/08/26 00:00:00+00","2016/09/10 00:00:00+00",7,1,1,87.085243,2010
41126,2016,"CA","CDF","BTU","NINTEY NINE","011608","2016/08/02 00:00:00+00","2016/08/08 00:00:00+00",8,5,1,541.09625,2010
41127,2016,"CA","CDF","FKU","AVOCADO","006574","2016/05/15 00:00:00+00","2016/05/16 00:00:00+00",11,1,1,132.46745,2010
41128,2016,"CA","CDF","FKU","DEWOLF","007079","2016/05/25 00:00:00+00","2016/05/25 00:00:00+00",14,1,1,288.71204,2010
41129,2016,"CA","CDF","FKU","GREEN","010005","2016/07/15 00:00:00+00","2016/07/28 00:00:00+00",3,1,1,131.1804,2010
41130,2016,"CA","CDF","FKU","PANOCHO","005092","2016/04/16 00:00:00+00","2016/04/16 00:00:00+00",9,1,1,53.190807,2010
41131,2016,"CA","CDF","FKU","BIG","009787","2016/07/11 00:00:00+00","2016/07/13 00:00:00+00",14,2,1,187.96405,2010
41132,2016,"CA","CDF","FKU","CURRY","009100","2016/07/01 00:00:00+00","2016/07/04 00:00:00+00",14,2,1,2820.4805,2010
41133,2016,"CA","CDF","FKU","FRAME","009315","2016/07/04 00:00:00+00","2016/07/07 00:00:00+00",7,1,1,166.43956,2010
41134,2016,"CA","CDF","FKU","ARMSTRONG","008686","2016/06/24 00:00:00+00","2016/06/24 00:00:00+00",10,1,1,18.333529,2010
41135,2016,"CA","CDF","FKU","GOOSE","010852","2016/07/30 00:00:00+00","2016/08/09 00:00:00+00",7,2,1,2241.011,2010
41136,2016,"CA","CDF","FKU","MINERAL","011358","2016/08/08 00:00:00+00","2016/08/19 00:00:00+00",7,1,1,6790.293,2010
41137,2016,"CA","CDF","FKU","SUNNY","012714","2016/09/03 00:00:00+00","2016/09/06 00:00:00+00",10,1,1,157.39221,2010
41138,2016,"CA","CDF","FKU","HILL","005711","2016/04/28 00:00:00+00","2016/04/28 00:00:00+00",1,1,1,189.89053,2010
41139,2016,"CA","CDF","BEU","ARROYO","002841","2016/06/18 00:00:00+00","2016/06/20 00:00:00+00",10,1,1,67.732704,2010
41140,2016,"CA","CDF","BEU","OLD","002735","2016/06/12 00:00:00+00","2016/06/13 00:00:00+00",9,1,1,73.978905,2010
41141,2016,"CA","CDF","BEU","LOWE","002948","2016/06/23 00:00:00+00","2016/06/24 00:00:00+00",9,1,1,53.313316,2010
41142,2016,"CA","CDF","BEU","METZ","002369","2016/05/22 00:00:00+00","2016/05/25 00:00:00+00",5,2,1,3856.6018,2010
41143,2016,"CA","CDF","BEU","MERCURY","003213","2016/07/09 00:00:00+00","2016/07/10 00:00:00+00",9,2,1,94.947487,2010
41144,2016,"CA","CDF","BEU","KING","002815","2016/06/17 00:00:00+00","2016/06/21 00:00:00+00",14,1,1,225.06319,2010
41145,2016,"CA","CDF","BEU","MAIN","003855","2016/08/14 00:00:00+00","2016/08/14 00:00:00+00",10,1,1,62.771877,2010
41146,2016,"CA","CDF","BEU","PRIEST","004011","2016/08/22 00:00:00+00","2016/08/22 00:00:00+00",2,1,1,44.333485,2010
41147,2016,"CA","CDF","BEU","ENCINAL","002270","2016/05/17 00:00:00+00","2016/05/17 00:00:00+00",10,1,1,40.790634,2010
41148,2016,"CA","CDF","BEU","BRADLEY","003430","2016/07/22 00:00:00+00","2016/07/24 00:00:00+00",10,1,1,104.77516,2010
41149,2016,"CA","CDF","BEU","SANTA","002670","2016/06/07 00:00:00+00","2016/06/08 00:00:00+00",2,1,1,37.499401,2010
41150,2016,"CA","CDF","BEU","HIDDEN","002583","2016/06/03 00:00:00+00","2016/06/04 00:00:00+00",10,1,1,15.087552,2010
41151,2016,"CA","CDF","BEU","SOBERANES","003422","2016/07/22 00:00:00+00","2016/10/13 00:00:00+00",4,1,1,132104.28,2010
41152,2016,"CA","CDF","BEU","JOLON","002348","2016/05/21 00:00:00+00","2016/05/21 00:00:00+00",10,6,1,18.682922,2010
41153,2016,"CA","CCO","LAC","NEWHALL  FIRE","109704","2016/04/15 00:00:00+00","2016/04/15 00:00:00+00",11,1,1,28.313036,2010
41154,2016,"CA","CCO","LAC","GORMAN FIRE","114380","2016/04/19 00:00:00+00","2016/04/19 00:00:00+00",14,7,1,105.81721,2010
41155,2016,"CA","CCO","LAC","WESTLAKE  FIRE","118511","2016/04/23 00:00:00+00","2016/04/24 00:00:00+00",14,1,1,1.3136909,2010
41156,2016,"CA","CCO","LAC","CEMENT FIRE","124428","2016/04/29 00:00:00+00","2016/04/29 00:00:00+00",5,1,1,30.117508,2010
41157,2016,"CA","CCO","LAC","DALE FIRE","153333","2016/05/28 00:00:00+00","2016/05/28 00:00:00+00",14,7,1,4.6282549,2010
41159,2016,"CA","CCO","LAC","WAYSIDE FIRE","165688","2016/06/09 00:00:00+00","2016/06/09 00:00:00+00",14,1,1,7.1890268,2010
41160,2016,"CA","CCO","LAC","SAGE FIRE","198015","2016/07/09 00:00:00+00","2016/07/16 00:00:00+00",4,7,1,850.88928,2010
41161,2016,"CA","CCO","LAC","TOPANGA FIRE","180879","2016/06/23 00:00:00+00","2016/06/23 00:00:00+00",14,1,1,0.81129211,2010
41162,2016,"CA","CCO","LAC","SYCAMORE FIRE","201310","2016/07/12 00:00:00+00","2016/07/12 00:00:00+00",14,1,1,3.2832754,2010
41163,2016,"CA","CCO","LAC","BARNES FIRE","208738","2016/07/19 00:00:00+00","2016/07/19 00:00:00+00",3,1,1,12.631557,2010
41164,2016,"CA","CCO","LAC","OAK FIRE","226396","2016/08/05 00:00:00+00","2016/08/05 00:00:00+00",14,1,1,8.1005621,2010
41165,2016,"CA","CCO","LAC","SPRINGS FIRE","236285","2016/08/15 00:00:00+00","2016/08/15 00:00:00+00",14,1,1,0.13284877,2010
41166,2016,"CA","CCO","LAC","GORMAN FIRE","254944","2016/09/02 00:00:00+00","2016/09/02 00:00:00+00",14,1,1,4.489233,2010
41167,2016,"CA","CCO","LAC","CALGROVE FIRE","273740","2016/09/20 00:00:00+00","2016/09/20 00:00:00+00",14,1,1,7.8246336,2010
41168,2016,"CA","CCO","LAC","SOLEDAD  FIRE","278851","2016/09/25 00:00:00+00","2016/09/25 00:00:00+00",14,7,1,3.7254248,2010
41169,2016,"CA","CCO","LAC","JOHNSON FIRE","295616","2016/10/11 00:00:00+00","2016/10/11 00:00:00+00",14,7,1,101.49581,2010
41170,2016,"CA","CCO","LAC","SESNON FIRE","303335","2016/10/18 00:00:00+00","2016/10/19 00:00:00+00",14,7,1,28.68535,2010
41171,2016,"CA","CCO","LAC","KAGEL FIRE","303946","2016/10/19 00:00:00+00","2016/10/19 00:00:00+00",14,7,1,61.806499,2010
41172,2016,"CA","CCO","LAC","NEWELL FIRE","326026","2016/11/09 00:00:00+00","2016/11/09 00:00:00+00",3,7,1,0.5850569,2010
41173,2016,"CA","CCO","LAC","CROSSROADS FIRE","327021","2016/11/10 00:00:00+00","2016/11/10 00:00:00+00",2,7,1,0.91834772,2010
41174,2016,"CA","CCO","LAC","RIDGE FIRE","336072","2016/11/19 00:00:00+00","2016/11/19 00:00:00+00",10,7,1,4.4466839,2010
41175,2016,"CA","CCO","LAC","LIBERTY FIRE","377364","2016/12/29 00:00:00+00","2016/12/29 00:00:00+00",14,7,1,4.7989841,2010
41176,2016,"CA","CDF","SKU","COTTONWOOD","008503","2016/09/26 00:00:00+00","2016/09/26 00:00:00+00",14,1,1,0.22409803,2010
41177,2016,"CA","CDF","SKU","GRADE","007392","2016/08/24 00:00:00+00","2016/09/10 00:00:00+00",9,8,1,709.8526,2010
41178,2016,"CA","CDF","SKU","BOGUS","006824","2016/08/10 00:00:00+00","2016/08/11 00:00:00+00",9,1,1,0.75355339,2010
41179,2016,"CA","CDF","SKU","TABLE","006064","2016/07/21 00:00:00+00","2016/07/26 00:00:00+00",14,1,1,23.063673,2010
41180,2016,"CA","CDF","SKU","AGER","005797","2016/07/13 00:00:00+00","2016/07/13 00:00:00+00",5,1,1,0.30688623,2010
41181,2016,"CA","CDF","SKU","COPCO","005657","2016/07/06 00:00:00+00","2016/07/09 00:00:00+00",5,8,1,2.3799493,2010
41182,2016,"CA","CDF","SKU","MCADAMS","004029","2016/05/24 00:00:00+00","2016/05/24 00:00:00+00",5,1,1,0.20091313,2010
41183,2016,"CA","CDF","SKU","BAILEY","005993","2016/07/19 00:00:00+00","2016/07/20 00:00:00+00",6,1,1,27.593451,2010
41184,2016,"CA","CDF","SKU","MOFFETT","008067","2016/09/12 00:00:00+00","2016/09/13 00:00:00+00",8,1,1,29.217527,2010
41185,2016,"CA","CDF","HUU","JOHNSON","006315","2016/08/03 00:00:00+00","2016/08/06 00:00:00+00",2,1,1,22.940971,2010
41186,2016,"CA","CDF","HUU","PANTHER","006316","2016/08/03 00:00:00+00","2016/08/03 00:00:00+00",9,1,1,7.84517,2010
41187,2016,"CA","CDF","HUU","STAFFORD","006623","2016/08/14 00:00:00+00","2016/08/15 00:00:00+00",14,1,1,24.025232,2010
41188,2016,"CA","CDF","HUU","SUMMIT","006659","2016/08/13 00:00:00+00","2016/08/18 00:00:00+00",14,1,1,20.423714,2010
41189,2016,"CA","CDF","HUU","TULLEY","006956","2016/08/22 00:00:00+00","2016/09/04 00:00:00+00",7,1,1,607.44574,2010
41190,2016,"CA","CDF","NEU","ATHENS","011390","2016/05/17 00:00:00+00","2016/05/17 00:00:00+00",14,1,1,155.15523,2010
41191,2016,"CA","CDF","NEU","AUBURN","022624","2016/09/17 00:00:00+00","2016/09/17 00:00:00+00",7,1,1,23.938831,2010
41192,2016,"CA","CDF","NEU","BREWER","022625","2016/09/17 00:00:00+00","2016/09/17 00:00:00+00",14,1,1,16.636429,2010
41193,2016,"CA","CDF","NEU","CHICKEN","005191","2016/03/01 00:00:00+00","2016/03/01 00:00:00+00",7,1,1,22.82077,2010
41194,2016,"CA","CDF","NEU","CHUCK","012126","2016/05/27 00:00:00+00","2016/05/28 00:00:00+00",2,1,1,29.176708,2010
41195,2016,"CA","CDF","NEU","DOUGLAS","013580","2016/06/11 00:00:00+00","2016/06/11 00:00:00+00",14,1,1,17.131739,2010
41196,2016,"CA","CDF","NEU","HAMMONTON","021773","2016/09/07 00:00:00+00","2016/09/09 00:00:00+00",14,1,1,22.961803,2010
41197,2016,"CA","CDF","NEU","MOORE","014460","2016/06/21 00:00:00+00","2016/06/21 00:00:00+00",2,1,1,78.468056,2010
41198,2016,"CA","CDF","NEU","PALLADAY","012552","2016/05/31 00:00:00+00","2016/05/31 00:00:00+00",7,1,1,15.761355,2010
41199,2016,"CA","CDF","NEU","SUNSET","023840","2016/10/01 00:00:00+00","2016/10/01 00:00:00+00",9,1,1,13.914779,2010
41200,2016,"CA","CDF","NEU","VISTA","023722","2016/09/30 00:00:00+00","2016/09/30 00:00:00+00",14,1,1,13.177793,2010
41201,2016,"CA","CDF","NEU","WALDO","016041","2016/07/06 00:00:00+00","2016/07/06 00:00:00+00",9,1,1,23.137691,2010
41202,2016,"CA","CDF","NEU","WALEGRA","023729","2016/09/30 00:00:00+00","2016/09/30 00:00:00+00",10,1,1,6.5477295,2010
41203,2016,"CA","CDF","NEU","WALDO2","019236","2016/08/10 00:00:00+00","2016/08/10 00:00:00+00",14,1,1,23.138197,2010
41204,2016,"CA","CDF","NEU","BEALE","015149","2016/06/28 00:00:00+00","2016/06/28 00:00:00+00",7,1,1,10.516694,2010
41205,2016,"CA","CDF","NEU","JOINES","021431","2016/09/03 00:00:00+00","2016/09/07 00:00:00+00",10,1,1,53.208477,2010
41206,2016,"CA","CDF","NEU","BEALE ESCAPE","020037","2016/08/18 00:00:00+00","2016/08/19 00:00:00+00",18,1,1,389.02899,2010
41207,2016,"CA","CDF","NEU","BUTTE","022876","2016/09/20 00:00:00+00","2016/09/20 00:00:00+00",16,4,1,315.76038,2010
41208,2016,"CA","CDF","MEU","OIL WELL","010818","2016/09/28 00:00:00+00","2016/09/28 00:00:00+00",10,6,1,14.528538,2010
41209,2016,"CA","CDF","MEU","MINA","009604","2016/08/30 00:00:00+00","2016/08/30 00:00:00+00",2,6,1,39.611546,2010
41210,2016,"CA","CDF","MEU","RUFF","010086","2016/09/10 00:00:00+00","2016/09/10 00:00:00+00",10,6,1,45.965359,2010
41211,2016,"CA","CDF","LMU","DOCKERY","003870","2016/07/30 00:00:00+00","2016/08/17 00:00:00+00",10,1,1,27.963249,2010
41212,2016,"CA","CDF","LMU","HOWARD","004700","2016/09/11 00:00:00+00","2016/10/17 00:00:00+00",6,1,1,379.62253,2010
41213,2016,"CA","CDF","LMU","WILLARD","004695","2016/09/11 00:00:00+00","2016/11/28 00:00:00+00",14,3,1,2573.9553,2010
41214,2016,"CA","CCO","MRN","PT REYES","","2016/07/15 00:00:00+00","2016/07/15 00:00:00+00",10,1,1,0.69600874,2010
41215,2016,"CA","BLM","CDD","CEDAR","009192","2016/07/08 00:00:00+00","2016/07/08 00:00:00+00",9,1,1,9.2256422,2010
41216,2016,"CA","BLM","CND","CHIMNEY","00001134","2016/06/01 00:00:00+00","2016/06/10 00:00:00+00",9,2,1,1323.6274,2010
41217,2016,"CA","BLM","CDD","CUDDEBACK","006849","2016/05/13 00:00:00+00","2016/05/14 00:00:00+00",14,1,1,698.7193,2010
41218,2016,"CA","BLM","CND","DUTCH","001359","2016/06/18 00:00:00+00","2016/06/18 00:00:00+00",14,1,1,27.008469,2010
41219,2016,"CA","BLM","CND","ERSKINE","001415","2016/06/23 00:00:00+00","2016/06/30 00:00:00+00",14,2,1,48008.352,2010
41220,2016,"CA","BLM","CDD","GREAT","006837","2016/05/13 00:00:00+00","2016/05/14 00:00:00+00",4,1,1,10.494216,2010
41221,2016,"CA","BLM","CND","HAVILAH 2","002733","2016/08/27 00:00:00+00","2016/08/28 00:00:00+00",14,1,1,303.79959,2010
41222,2016,"CA","BLM","CND","HILLS","000677","2016/04/28 00:00:00+00","2016/04/29 00:00:00+00",1,1,1,1.5352215,2010
41223,2016,"CA","BLM","CDD","JOHAN","007612","2016/05/30 00:00:00+00","2016/05/31 00:00:00+00",9,1,1,229.75795,2010
41224,2016,"CA","CCO","KRN","MERCED","000924","2016/05/26 00:00:00+00","",11,1,1,22.87389,2010
41225,2016,"CA","CCO","KRN","ONYX","001928","2016/07/13 00:00:00+00","2016/07/15 00:00:00+00",15,1,1,266.23813,2010
41226,2016,"CA","CCO","KRN","POSO","000061","2016/04/25 00:00:00+00","2016/04/26 00:00:00+00",14,1,1,50.005432,2010
41227,2016,"CA","BLM","CDD","ROSAMOND","006099","2016/04/18 00:00:00+00","2016/04/18 00:00:00+00",9,1,1,16.507524,2010
41228,2016,"CA","BLM","CND","SODA","001171","2016/06/04 00:00:00+00","2016/06/04 00:00:00+00",14,2,1,2000.1193,2010
41229,2016,"CA","BLM","CDD","TRONA","012426","2016/10/11 00:00:00+00","2016/10/11 00:00:00+00",9,1,1,14.049767,2010
41230,2016,"CA","CDF","RRU","BRIGSS","084348","2016/07/12 00:00:00+00","2016/07/15 00:00:00+00",14,1,1,118.91735,2010
41231,2016,"CA","LRA","RRU","CHECKPOINT","086850","2016/07/18 00:00:00+00","2016/07/18 00:00:00+00",14,1,1,10.143993,2010
41232,2016,"CA","CDF","RRU","TEMECULA","067665","2016/06/05 00:00:00+00","2016/06/07 00:00:00+00",14,2,1,139.96181,2010
41233,2016,"CA","CDF","RRU","WOLF","089026","2016/07/23 00:00:00+00","2016/07/23 00:00:00+00",14,1,1,10.509805,2010
41234,2016,"CA","CDF","RRU","EVERGREEN 1","085959","2016/07/16 00:00:00+00","2016/07/16 00:00:00+00",14,1,1,2.3760936,2010
41235,2016,"CA","CDF","RRU","EVERGREEN 2","104305","2016/08/28 00:00:00+00","2016/08/28 00:00:00+00",7,1,1,36.150967,2010
41236,2016,"CA","CDF","RRU","BOGART","105125","2016/08/30 00:00:00+00","2016/09/02 00:00:00+00",14,2,1,1458.7028,2010
41237,2016,"CA","CDF","MMU","GRUB","015414","2016/08/04 00:00:00+00","2016/08/04 00:00:00+00",9,1,1,85.135742,2010
41238,2016,"CA","CDF","MMU","BROKEN","013124","2016/07/04 00:00:00+00","2016/07/05 00:00:00+00",2,1,1,101.35064,2010
41239,2016,"CA","CDF","MMU","SERPA","014274","2016/07/21 00:00:00+00","2016/07/21 00:00:00+00",14,1,1,63.66468,2010
41240,2016,"CA","CDF","MMU","SPRING","009930","2016/05/27 00:00:00+00","2016/05/27 00:00:00+00",5,1,1,38.995899,2010
41241,2016,"CA","CDF","MMU","DINOSAUR","012363","2016/06/25 00:00:00+00","2016/06/26 00:00:00+00",10,1,1,1246.319,2010
41242,2016,"CA","USF","INF","HORSESHOE","001457","2016/08/09 00:00:00+00","2016/08/26 00:00:00+00",9,4,1,372.93689,2010
41243,2016,"CA","USF","ENF","ALDER","022289","2016/08/06 00:00:00+00","2016/08/11 00:00:00+00",9,4,1,24.999046,2010
41244,2016,"CA","USF","INF","CLARK","001415","2016/08/04 00:00:00+00","2017/01/06 00:00:00+00",1,4,1,2816.4224,2010
41245,2016,"CA","USF","PNF","TOBIN","001155","2016/09/26 00:00:00+00","2016/09/30 00:00:00+00",9,3,1,248.37022,2010
41246,2016,"CA","USF","PNF","NELSON","000524","2016/06/28 00:00:00+00","2016/08/18 00:00:00+00",9,6,1,22.116323,2010
41247,2016,"CA","USF","BDF","BASIN","010449","2016/08/15 00:00:00+00","2016/08/16 00:00:00+00",9,4,1,36.232681,2010
41248,2016,"CA","USF","BDF","EAST","009633","2016/07/21 00:00:00+00","2016/07/23 00:00:00+00",9,4,1,13.593029,2010
41249,2016,"CA","USF","BDF","KEN","011085","2016/09/03 00:00:00+00","2016/09/04 00:00:00+00",9,4,1,17.316154,2010
41250,2016,"CA","USF","BDF","PILOT","010205","2016/08/07 00:00:00+00","",10,4,1,8110.855,2010
41251,2016,"CA","USF","BDF","BLUE CUT","010468","2016/08/16 00:00:00+00","2016/08/26 00:00:00+00",9,4,1,36266.695,2010
41252,2016,"CA","USF","SQF","JACOBSON","003384","2016/10/20 00:00:00+00","2016/10/21 00:00:00+00",9,3,1,1704.5022,2010
41253,2016,"CA","USF","ENF","SALT","028604","2016/10/03 00:00:00+00","2016/11/15 00:00:00+00",1,4,1,77.807816,2010
41254,2016,"CA","USF","ENF","TRAILHEAD","015200","2016/06/28 00:00:00+00","2016/11/08 00:00:00+00",9,3,1,5644.6802,2010
41255,2016,"CA","USF","INF","WILSON","001404","2016/08/03 00:00:00+00","2016/08/08 00:00:00+00",9,6,1,15.973908,2010
41256,2016,"CA","USF","INF","MARINA","000992","2016/06/24 00:00:00+00","2016/07/07 00:00:00+00",9,4,1,641.23145,2010
41257,2016,"CA","USF","INF","OWENS RIVER","001763","2016/09/17 00:00:00+00","2016/11/18 00:00:00+00",9,4,1,5457.981,2010
41258,2016,"CA","USF","INF","ROCK CREEK","001421","2016/08/05 00:00:00+00","2016/08/10 00:00:00+00",2,4,1,123.2366,2010
41259,2016,"CA","USF","INF","ASH","000885","2016/06/12 00:00:00+00","2016/06/23 00:00:00+00",1,6,1,109.70206,2010
41260,2016,"CA","USF","LNF","LEMM","004052","2016/08/08 00:00:00+00","2016/08/10 00:00:00+00",4,4,1,12.20266,2010
41261,2016,"CA","USF","LNF","MURKEN","003903","2016/07/31 00:00:00+00","2016/08/01 00:00:00+00",9,4,1,19.843073,2010
41262,2016,"CA","USF","SQF","CEDAR","002595","2016/08/16 00:00:00+00","2016/08/16 00:00:00+00",9,3,1,29100.559,2010
41263,2016,"CA","USF","SQF","BOREL","001283","2016/06/12 00:00:00+00","2016/06/12 00:00:00+00",9,4,1,16.03194,2010
41264,2016,"CA","USF","SQF","TULE","002683","2016/08/22 00:00:00+00","2016/08/22 00:00:00+00",9,4,1,387.52258,2010
41265,2016,"CA","USF","SQF","MEADOW","003456","2016/10/29 00:00:00+00","2016/11/25 00:00:00+00",1,3,1,4346.2754,2010
41266,2016,"CA","USF","SQF","SLATE","003261","2016/10/04 00:00:00+00","2016/10/14 00:00:00+00",1,3,1,2614.7117,2010
41267,2016,"CA","USF","SQF","BAILY","002019","2016/07/20 00:00:00+00","2016/07/26 00:00:00+00",9,8,1,41.73148,2010
41268,2016,"CA","USF","SQF","HIDDEN","003464","2016/10/29 00:00:00+00","2016/11/23 00:00:00+00",1,3,1,2767.803,2010
41269,2016,"CA","USF","STF","OLD","002609","2016/09/13 00:00:00+00","2016/10/17 00:00:00+00",2,4,1,149.49542,2010
41270,2016,"CA","USF","STF","EARLY","002417","2016/08/29 00:00:00+00","2016/09/01 00:00:00+00",9,6,1,184.58658,2010
41271,2016,"CA","USF","STF","MOKELUMNE","002257","2016/08/19 00:00:00+00","2016/08/20 00:00:00+00",1,4,1,649.87561,2010
41272,2016,"CA","USF","TNF","SACRED","000387","2016/04/05 00:00:00+00","2016/04/08 00:00:00+00",5,4,1,23.262161,2010
41273,2016,"CA","USF","TNF","PHOENIX","001585","2016/09/07 00:00:00+00","2016/09/10 00:00:00+00",4,6,1,37.9589,2010
41274,2016,"CA","USF","TMU","EMERALD","029631","2016/10/14 00:00:00+00","2016/10/18 00:00:00+00",9,4,1,175.32669,2010
41275,2016,"CA","USF","ANF","WHEATLAND","001912","2016/05/23 00:00:00+00","2016/05/25 00:00:00+00",2,6,1,155.91299,2010
41276,2016,"CA","USF","ANF","RESERVOIR","002417","2016/06/20 00:00:00+00","2016/07/03 00:00:00+00",2,6,1,1146.5388,2010
41277,2016,"CA","USF","ANF","FISH","002419","2016/06/20 00:00:00+00","2016/07/03 00:00:00+00",9,6,1,4245.7939,2010
41278,2016,"CA","USF","ANF","SPUNKY","003092","2016/07/28 00:00:00+00","2016/07/28 00:00:00+00",2,6,1,30.648443,2010
41279,2016,"CA","USF","ANF","SAND","003008","2016/07/22 00:00:00+00","2016/08/07 00:00:00+00",2,6,1,41382.859,2010
41280,2016,"CA","USF","ANF","PLEASANT","003761","2016/09/05 00:00:00+00","2016/09/09 00:00:00+00",9,6,1,12.440531,2010
41281,2016,"CA","USF","ANF","MAREK","004852","2016/11/14 00:00:00+00","2016/11/14 00:00:00+00",2,4,1,41.847244,2010
41282,2016,"CA","USF","ANF","BURRO","002371","2016/06/18 00:00:00+00","2016/06/18 00:00:00+00",9,6,1,19.115803,2010
41283,2016,"CA","USF","CNF","FEATHER","002083","2016/07/18 00:00:00+00","2016/07/20 00:00:00+00",2,6,1,100.06615,2010
41284,2016,"CA","USF","CNF","HOLY","002642","2016/08/31 00:00:00+00","2016/09/09 00:00:00+00",9,6,1,146.05013,2010
41285,2016,"CA","USF","LPF","COLEMAN","001504","2016/06/04 00:00:00+00","2016/06/21 00:00:00+00",5,8,1,2522.6387,2010
41286,2016,"CA","USF","LPF","SHERPA ","001643","2016/06/15 00:00:00+00","2016/07/11 00:00:00+00",9,6,1,7465.7515,2010
41287,2016,"CA","USF","LPF","REY","002809","2016/08/18 00:00:00+00","2016/09/15 00:00:00+00",9,8,1,32580.436,2010
41288,2016,"CA","USF","LPF","PINE","001986","2016/06/30 00:00:00+00","2016/12/15 00:00:00+00",4,8,1,2300.2546,2010
41289,2016,"CA","USF","MDF","SOUP 1","000905","2016/09/17 00:00:00+00","2016/09/21 00:00:00+00",7,4,1,133.14796,2010
41290,2016,"CA","USF","MDF","SOUP 2","000906","2016/09/17 00:00:00+00","2016/12/12 00:00:00+00",7,4,1,2512.5386,2010
41291,2016,"CA","USF","SRF","WILDERNESS","000683","2016/07/04 00:00:00+00","2016/07/04 00:00:00+00",4,8,1,46.725597,2010
41292,2016,"CA","USF","SNF","WARM","002114","2016/09/13 00:00:00+00","",1,4,1,26.468866,2010
41293,2016,"CA","USF","SNF","CROWN","002154","2016/09/15 00:00:00+00","2016/10/06 00:00:00+00",1,4,1,796.32867,2010
41294,2016,"CA","USF","SNF","SACATA","002370","2016/10/11 00:00:00+00","2016/10/15 00:00:00+00",9,4,1,2099.0574,2010
41295,2016,"CA","USF","KNF","GAP","007501","2016/08/27 00:00:00+00","",7,3,1,33011.441,2010
41296,2016,"CA","USF","KNF","DILLON","004511","2016/06/07 00:00:00+00","2016/06/08 00:00:00+00",1,3,1,14.828347,2010
41297,2016,"CA","USF","KNF","PONY","004500","2016/06/07 00:00:00+00","2016/12/15 00:00:00+00",1,3,1,2857.1746,2010
41298,2016,"CA","USF","SNF","SPRING","001415","2016/07/12 00:00:00+00","",1,4,1,178.44696,2010
41299,2016,"CA","CDF","SCU","DIABLO ","005693","2016/08/02 00:00:00+00","2016/08/02 00:00:00+00",14,2,1,101.01755,2010
41300,2016,"CA","CDF","SCU","COE ","003873","2016/06/21 00:00:00+00","2016/06/23 00:00:00+00",9,2,1,84.744034,2010
41301,2016,"CA","CDF","SCU","LOMA ","006912","2016/09/26 00:00:00+00","2016/10/26 00:00:00+00",14,2,1,4474.1235,2010
41302,2016,"CA","CDF","SCU","SIERRA","005839","2016/07/30 00:00:00+00","2016/08/01 00:00:00+00",2,2,1,123.96594,2010
41303,2016,"CA","CDF","AEU","CAMANCHE","016373","2016/06/17 00:00:00+00","2016/06/19 00:00:00+00",14,1,1,209.55214,2010
41304,2016,"CA","CDF","AEU","MIDDLE","019286","2016/07/11 00:00:00+00","2016/07/11 00:00:00+00",14,1,1,12.637805,2010
41305,2016,"CA","CDF","AEU","RANCHO","017670","2016/06/28 00:00:00+00","2016/06/29 00:00:00+00",10,1,1,371.65524,2010
41306,2016,"CA","CDF","AEU","SCOTT","","","",14,1,1,86.696411,2010
41307,2016,"CA","CDF","AEU","STORKSBILL","020505","2016/07/22 00:00:00+00","2016/07/24 00:00:00+00",2,1,1,49.232594,2010
41308,2016,"CA","CDF","AEU","HOYA","23367","2016/08/15 00:00:00+00","2016/08/15 00:00:00+00",2,1,1,22.554426,2010
41309,2016,"CA","CDF","AEU","BELL","","","",14,1,1,45.819714,2010
41310,2016,"CA","CDF","AEU","WILLOW","025046","2016/08/30 00:00:00+00","2016/08/30 00:00:00+00",10,1,1,18.027151,2010
41311,2016,"CA","CDF","AEU","BOYS","026290","2016/09/11 00:00:00+00","2016/09/11 00:00:00+00",2,1,1,40.223248,2010
41312,2016,"CA","CDF","AEU","CLAY","014781","2016/06/03 00:00:00+00","2016/06/03 00:00:00+00",2,1,1,31.777239,2010
